Name	Set	ImageFile	Rarity	Release	Info	Type	Affil	Class	Int/Rng	Cun/Wpn	Str/Shd	Points	Region	Span	Icons	Staff	Species	Persona	Command	Reports	Text
Admiral J.P. Hanson	xlist	admiraljphanson	R+	HA	64 R	PERSONNEL	FEDERATION	V.I.P.	8	8	4				[HA]	(CMD)	Human			Office of the President	V.I.P. * Leadership  x2 * Honor  * SECURITY  * Your  [Fed] ships may report here (unless [AU]).
Boothby	xlist	boothby	R+	HA	65 R	PERSONNEL	FEDERATION	CIVILIAN	9	8	2				[HA]		Human				CIVILIAN * Your  [Fed] Youth personnel may report where present and are each
Edward Jellico	xlist	edwardjellico	R+	HA	67 R	PERSONNEL	FEDERATION	OFFICER	7	8	6				[HA]	(CMD)	Human		U.S.S. Enterprise		OFFICER * Diplomacy  * ENGINEER  * Stellar  Cartography * Leadership \DL/ Treaty:  Federation/Cardassian
Ezri Dax	xlist	ezridax	R+	HA	68 R	PERSONNEL	FEDERATION	OFFICER	7	8	4				[HA]	(STF)	Trill with symbiont	Jadzia Dax			OFFICER * SCIENCE  * Anthropology  * Diplomacy  * Youth  * Geology * Reports  for free if Jadzia Dax has died.
Lewis Zimmerman	xlist_voy	lewiszimmerman	R+	HA	69 R	PERSONNEL	FEDERATION	ENGINEER	6	9	3				[HA]	(STF)	Human				ENGINEER * Your  compatible [Holo] cards may report here (for free, once each turn). * ENGINEER  * Computer  Skill x2
Naomi Wildman	xlist_voy	naomiwildman	U	HA	70 U	PERSONNEL	FEDERATION	CIVILIAN	7	6	2				[HA][DQ]		Human/Ktarian				CIVILIAN * While  aboard U.S.S. Voyager, doubles first-listed skill of other personnel
The E.C.H.	xlist_voy	theech	R+	HA	73 R	PERSONNEL	FEDERATION	OFFICER	7	9	5				[Holo][HA][DQ]	(CMD)	Holographic	The Doctor	U.S.S. Voyager		OFFICER * Computer  Skill * Navigation  * Physics  * MEDICAL \DL/ Any  Maneuver card
% Sumek	xlist_voy	sumekfed	C	HA	72 C	PERSONNEL	FEDERATION/HIROGEN	SCIENCE	7	8	8				[Holo][HA][DQ]	(CMD)	Vulcan				SCIENCE * ENGINEER  * Stellar  Cartography
% Sumek*	xlist_voy	sumekhir	C	HA	72 C*	PERSONNEL	FEDERATION/HIROGEN	SCIENCE	7	8	8				[Holo][HA][DQ]	(CMD)	Vulcan				SCIENCE * ENGINEER  * Stellar  Cartography
Weiss	xlist_voy	weissfed	R+	HA	74 R	PERSONNEL	FEDERATION/HIROGEN	OFFICER	4	8	8				[Holo][HA][DQ]	(CMD)	Holographic				OFFICER * Leadership  * Treachery  * Anthropology  * Geology * Opposing  personnel are STRENGTH -1 where present.
Weiss*	xlist_voy	weisshir	R+	HA	74 R*	PERSONNEL	FEDERATION/HIROGEN	OFFICER	4	8	8				[Holo][HA][DQ]	(CMD)	Holographic				OFFICER * Leadership  * Treachery  * Anthropology  * Geology * Opposing  personnel are STRENGTH -1 where present.
% Garren	xlist_voy	garrenrom	C	HA	120* C	PERSONNEL	HIROGEN/ROMULAN	SCIENCE	5	7	6				[Holo][HA][DQ]	(STF)	Holographic				SCIENCE * Geology  * Navigation
% Garren*	xlist_voy	garrenhir	C	HA	120* C*	PERSONNEL	HIROGEN/ROMULAN	SCIENCE	5	7	6				[Holo][HA][DQ]	(STF)	Holographic				SCIENCE * Geology  * Navigation
Rulat	xlist_voy	rulat	U	HA	75 U	PERSONNEL	KAZON	SECURITY	7	6	7				[HA][DQ]	(CMD)	Kazon			The Kazon Collective (Nistrim)	SECURITY * Navigation  * Computer  Skill * Geology * Your  other [Kaz] SECURITY present are attributes all +1.
% Kar'meth	xlist_voy	karmeth	C	HA	78 C	PERSONNEL	KLINGON	SCIENCE	6	7	6				[HA][DQ]	(STF)	Klingon				SCIENCE * Biology  * Stellar  Cartography
B'Elanna Daughter of Miral	xlist_voy	belannadaughterofmiral	R+	HA	76 R	PERSONNEL	KLINGON	ENGINEER	8	8	7				[HA][DQ]	(STF)	Human/Klingon	B'Elanna Torres			ENGINEER * ENGINEER  * Leadership  * Diplomacy  * Honor  * Computer  Skill x2
Chancellor Gowron	xlist	chancellorgowron	R+	HA	77 R	PERSONNEL	KLINGON	V.I.P.	6	8	9				[HA]	(CMD)	Klingon			The Great Hall	V.I.P. * Leadership  x2 * Anthropology  * Law  \DL/ HQ:  War Room \DL/ Council  of Warriors
Nirok	xlist_voy	nirok	U	HA	79 U	PERSONNEL	KLINGON	SECURITY	7	6	7				[HA][DQ]	(STF)	Klingon				SECURITY * Exobiology  * Navigation  * Astrophysics
% Cravic Unit 122	xlist_voy	cravicunit122	C	HA	88 C	PERSONNEL	NON-ALIGNED	OFFICER	5	7	10				[Nem,Grey,L][HA][DQ]	(CMD)	Android				OFFICER * Leadership  * Computer  Skill * Navigation
% Pralor Unit 6263	xlist_voy	pralorunit6263	C	HA	109 C	PERSONNEL	NON-ALIGNED	OFFICER	5	7	10				[Nem,Grey,R][HA][DQ]	(CMD)	Android		Pralor Warship		OFFICER * Leadership  * Computer  Skill * Navigation
Ah-Kel and Ro-Kel	xlist	ahkelandrokel	R	HA	80 R	PERSONNEL	NON-ALIGNED	OFFICER+OFFICER	4+4	7+7	9+9				[HA]	(CMD)(CMD)	Miradoran		Miradorn Raider		Ah-Kel: OFFICER * Archaeology  * Smuggling  * Treachery  Ro-Kel: OFFICER * Acquisition  * Biology  * Greed
Anastasia Komananov	xlist	anastasiakomananov	R+	HA	81 R	PERSONNEL	NON-ALIGNED	OFFICER	7	7	5				[Holo][HA]		Holographic	Kira Nerys			OFFICER * Honor  * Diplomacy  \DL/ Smoke  Bomb * May  Issue Secret Orders as if she were an infiltrator.
Arachnia	xlist_voy	arachnia	R+	HA	82 R	PERSONNEL	NON-ALIGNED	V.I.P.	6	10	5				[HA][DQ]	(CMD)	Human	Kathryn Janeway		War Council	V.I.P. * Opposing  ships here are SHIELDS -4 unless a female is aboard. * Diplomacy * Treachery  * Honor
Barash	xlist	barash	R	HA	83 R	PERSONNEL	NON-ALIGNED	CIVILIAN	6	7	4				[HA]		Humanoid			War Council	CIVILIAN * Your  [Bar] personnel may report here (for free, once each turn). * Doubles Hologram Ruse. * Youth
Buster Kincaid	xlist_voy	busterkincaid	R	HA	84 R	PERSONNEL	NON-ALIGNED	OFFICER	7	6	8				[HA][DQ]	(STF)	Human	Harry Kim			OFFICER * If  with Captain Proton, you may discard two cards from hand to draw one. * Navigation
Captain Proton	xlist_voy	captainproton	R+	HA	85 R	PERSONNEL	NON-ALIGNED	OFFICER	7	7	9				[HA][DQ]	(CMD)	Human	Tom Paris			OFFICER * Leadership  * Navigation  \DL/ Buster  Kincaid * Your  other [HA] personnel present are attributes all +2.
Carlos	xlist	carlos	R	HA	86 R	PERSONNEL	NON-ALIGNED	CIVILIAN	7	10	12				[HA]		Android	Data		War Council	CIVILIAN * If  with Dixon Hill, your draw deck is "on ice": draw cards from discard pile
Chaotica	xlist_voy	chaotica	R	HA	87 R	PERSONNEL	NON-ALIGNED	V.I.P.	2	8	4				[Holo][HA][DQ]	(CMD)	Holographic			War Council	V.I.P. * Once  each turn, may return one [Holo] personnel here to owner's hand. * Treachery  x2 * Leadership
Cyrus Redblock	otfban	cyrusredblock	U	HA	89 U	PERSONNEL	NON-ALIGNED	CIVILIAN	3	8	6				[Holo][HA]		Holographic			War Council	CIVILIAN * Your  dilemmas with "murder" in title or lore first kill one personnel (random selection). * Leadership  x2
Deputy Rozhenko	xlist	deputyrozhenko	U	HA	90 U	PERSONNEL	NON-ALIGNED	SECURITY	7	4	3				[HA]		Human/Klingon	Alexander Rozhenko			SECURITY * Scores  5 points when Sheriff Worf stuns an opposing personnel who has Treachery. * Youth  * Law
Dixon Hill	otfban	dixonhill	UR	HA	91 UR	PERSONNEL	NON-ALIGNED	CIVILIAN	8	8	6				[HA]		Human	Jean-Luc Picard		War Council	CIVILIAN * Once  per game, when solving a mission where present, ignore its requirements. \DL/ Dixon  Hill's Business Card
Dr. Noah	xlist	drnoah	R+	HA	92 R	PERSONNEL	NON-ALIGNED	CIVILIAN	2	8	6				[Holo][HA]		Holographic	Benjamin Sisko		War Council	CIVILIAN * Once  each turn, may capture most CUNNING personnel present. * Leadership  * Treachery
Duchamps	xlist	duchamps	R+	HA	93 R	PERSONNEL	NON-ALIGNED	CIVILIAN	4	7	8				[Holo][HA]		Holographic	Worf		War Council	CIVILIAN * At  start of battle, may stun up to three adversaries present (your choice). * SECURITY  * Treachery
Durango	xlist	durango	R+	HA	94 R	PERSONNEL	NON-ALIGNED	CIVILIAN	6	8	6				[HA]		Human/Betazoid	Deanna Troi		War Council	CIVILIAN * Empathy  * Honor  * SECURITY * If  with Sheriff Worf, both are STRENGTH +3.
Eli Hollander	xlist	elihollander	U	HA	95 U	PERSONNEL	NON-ALIGNED	CIVILIAN	3	6	12				[Holo][HA]		Holographic			War Council	CIVILIAN * Treachery  \DL/ Prisoner  Exchange * Opponent  may not use SECURITY skill where present.
Falcon	xlist	falcon	R+	HA	96 R	PERSONNEL	NON-ALIGNED	SECURITY	4	6	7	15			[Holo][HA]		Holographic	Miles O'Brien			SECURITY * May  place in your point area when he mortally wounds an adversary. * Treachery
Felix Leech	xlist	felixleech	U	HA	97 U	PERSONNEL	NON-ALIGNED	CIVILIAN	3	6	5				[Holo][HA]		Holographic			War Council	CIVILIAN * Opposing  personnel present may not use classifications. \DL/ Cyrus  Redblock (if opponent attacked you this game).
Frank Hollander	xlist	frankhollander	R+	HA	98 R	PERSONNEL	NON-ALIGNED	CIVILIAN	2	8	12				[Holo][HA]		Holographic			War Council	CIVILIAN * SECURITY  * Leadership  * Treachery  \DL/ Captured * Holoprogram:  Deadwood here is suspended.
John Watson	xlist	johnwatson	R+	HA	99 R	PERSONNEL	NON-ALIGNED	MEDICAL	8	8	6				[HA]		Human	Geordi La Forge			MEDICAL * If  with Sherlock Holmes, you may discard your hand at start of turn. * ENGINEER  * Physics
Leonardo da Vinci	xlist_voy	leonardodavinci	R	HA	100 R	PERSONNEL	NON-ALIGNED	CIVILIAN	8	9	4				[Holo][HA][DQ]		Holographic			War Council	CIVILIAN * SCIENCE  * Astrophysics  * Biology  * Geology  * Physics  \DL/ Mona  Lisa
Lily	xlist	lily	R	HA	101 R	PERSONNEL	NON-ALIGNED	CIVILIAN	6	6	5				[AU][HA]		Human	Lily Sloane		War Council	CIVILIAN * If  with Dixon Hill, once per game may cancel a personnel battle here. * ENGINEER  * Physics
Lonzak	xlist_voy	lonzak	U	HA	102 U	PERSONNEL	NON-ALIGNED	SECURITY	3	6	7				[Holo][HA][DQ]	(STF)	Holographic				SECURITY * Worth  5 points for each female captive present (double if Chaotica also present). * Law
Madam Pulaski	xlist	madampulaski	U	HA	103 U	PERSONNEL	NON-ALIGNED	CIVILIAN	7	7	4				[HA]		Human	Katherine Pulaski		War Council	CIVILIAN * Unique  missions seeded by both players are worth +10 points if you complete them. * MEDICAL
Minuet	xlist	minuet	R	HA	104 R	PERSONNEL	NON-ALIGNED	CIVILIAN	5	8	4				[Holo][HA]		Holographic			War Council	CIVILIAN * Once  each turn, your Bynars card may play for free. * Once  every turn, may "stop" up to two males present.
Mona Luvsitt	xlist	monaluvsitt	R	HA	105 R	PERSONNEL	NON-ALIGNED	CIVILIAN	8	8	4				[Holo][HA]	(STF)	Holographic			War Council	CIVILIAN * SCIENCE  * Biology  * Physics  * Navigation  * Anthropology
Mr. Garak	xlist	mrgarak	R+	HA	106 R	PERSONNEL	NON-ALIGNED	CIVILIAN	5	8	6				[HA]		Cardassian	Elim Garak		War Council	CIVILIAN * May  end a mission attempt he is involved in just after any dilemma killed
Nicki the Nose	xlist	nickithenose	U	HA	107 U	PERSONNEL	NON-ALIGNED	CIVILIAN	4	7	7				[Holo][HA]		Holographic			War Council	CIVILIAN * Leadership  * Treachery  * Greed  \DL/ Tommygun
Pralor Unit 3947	xlist_voy	pralorunit3947	U	HA	108 U	PERSONNEL	NON-ALIGNED	ENGINEER	5	7	10				[Nem,Grey,R][HA][DQ]	(STF)	Android				ENGINEER * Computer  Skill * Astrophysics  * Geology  * Navigation
Professor Honey Bare	xlist	professorhoneybare	R+	HA	110 R	PERSONNEL	NON-ALIGNED	SCIENCE	5	9	4				[Holo][HA]		Holographic	Jadzia Dax			SCIENCE * Geology  * Physics  \DL/ Rescue  Captive * May  play Volcanic Eruption as an event at her location.
Professor Moriarty	xlist	professormoriarty	R+	HA	111 R	PERSONNEL	NON-ALIGNED	CIVILIAN	5	12	5				[Holo][HA]		Holographic			War Council	CIVILIAN * SCIENCE  * Leadership  * Computer  Skill * Treachery  * Once  each turn, you may place an additional personnel under Holoprogram: 221B Baker Street.
Regina Barthalomew	xlist	reginabarthalomew	U	HA	112 U	PERSONNEL	NON-ALIGNED	V.I.P.	7	5	4				[Holo][HA]		Holographic			War Council	V.I.P. * If  with Professor Moriarty, copies of your personnel under Holoprogram: 221B Baker Street may report for free.
Secret Agent Julian Bashir	xlist	secretagentjulianbashir	R+	HA	113 R	PERSONNEL	NON-ALIGNED	OFFICER	7	9	7				[HA]		Human	Julian Bashir			OFFICER * Geology  * MEDICAL  * Biology  \DL/ '45  Dom Perignon * Your  personnel may not be captured where present.
Sheriff Worf	main	sheriffworf	R+	HA	114 R	PERSONNEL	NON-ALIGNED	SECURITY	8	7	10				[HA]		Klingon	Worf			SECURITY * STRENGTH  +1 for each opposing SECURITY personnel present. * Leadership * Computer  Skill * Law
Sherlock Holmes	otfban	sherlockholmes	R+	HA	115 R	PERSONNEL	NON-ALIGNED	CIVILIAN	8	12	12				[HA]		Human	Data		War Council	CIVILIAN * Biology  * Physics  * Music  * Computer  Skill * At  start of your turn, you may draw cards (without downloading) until your hand is equal to opponent's.
Sigmund Freud	xlist_voy	sigmundfreud	R	HA	116 R	PERSONNEL	NON-ALIGNED	MEDICAL	6	8	4				[Holo][HA]		Holographic				MEDICAL * Your  personnel and equipment may report where present (if [AU]). * Biology  \DL/ Alternate  Universe Door
The President of Earth	xlist_voy	thepresidentofearth	R	HA	117 R	PERSONNEL	NON-ALIGNED	V.I.P.	8	7	4				[Holo][HA][DQ]	(CMD)	Holographic	The Doctor		War Council	V.I.P. * Leadership  * Diplomacy  x2 * MEDICAL * Personnel  present with Chaotica are attributes all -3.
The Twin Mistresses of Evil	xlist_voy	thetwinmistressesofevil	U	HA	118 U	PERSONNEL	NON-ALIGNED	SCIENCE+SCIENCE	3+3	8+8	5+5				[HA][DQ]	(STF)(STF)	Human				Demonica: SCIENCE * Doubles  skills of any Harry Kim present. Malicia: SCIENCE * Doubles  skills of any Tom Paris present.
Vic Fontaine	otfban	vicfontaine	R	HA	119 R	PERSONNEL	NON-ALIGNED	CIVILIAN	8	8	5				[Holo][HA]		Holographic			War Council	CIVILIAN \DL/ Any  card (if an opponent's dilemma just "stopped" your personnel present; once per game per dilemma). * Music
Praetor Neral	xlist	praetorneral	R+	HA	121 R	PERSONNEL	ROMULAN	V.I.P.	3	8	7				[HA]	(CMD)	Romulan	Neral		Continuing Committee	V.I.P. * Leadership  x2 * Treachery  * Diplomacy  * Biology * Adds  SECURITY to each of your Tal Shiar personnel.
% Maleth	xlist_voy	maleth	C	HA	122 C	PERSONNEL	VIDIIAN	SECURITY	4	8	4				[HA][DQ]	(CMD)	Vidian				SECURITY * Leadership  * Physics  * Transporter  Skill * Opposing  personnel are STRENGTH -1 where present.
AR-Q-OLOGIST	xlist	arqologist	C	HA	123 C	Q DILEMMA									[HA]						Unless Archaeology and Honor present, opponent may "dig up" up to Q cards from their discard pile and place them in any order on top of draw deck, where Q = total number of * and \DL/ icons  on lowest INTEGRITY personnel present. Discard dilemma.
Q'S FANTASY WOMEN	xlist	qsfantasywomen	C	HA	124 C	Q EVENT						5			[HA]						Plays on a male present (opponent's choice) until any Q-Flash. If he helps you solve a mission, opponent scores bonus points. Discard event.
QUANDARY	xlist	quandary	C	HA	125 C	Q INTERRUPT						-5			[HA]						Restore one personnel from your discard pile (there may not be a version of the same persona in play) and shuffle into crew or Away Team. Opponent then selects one personnel (random selection). If it is not "restored" personnel, discard it and lose points.
Trullux	xlist_voy	trullux	U	HA	126 U	SHIP	FERENGI	D'KORA-CLASS TRANSPORT	8	6	8				[HA]	(CMD)	(STF)		Gegis		Holodeck, Tractor Beam
Olarra	xlist_voy	olarrana	R+	HA	129* R	SHIP	HIROGEN	LIGHT CRUISER	8	9	8				[HA][DQ]	(CMD)	(STF)		Iden		Holodeck, Tractor Beam Your [Holo] cards may report aboard.
Olarra*	xlist_voy	olarrahir	R+	HA	129* R*	SHIP	HIROGEN	LIGHT CRUISER	8	9	8				[HA][DQ]	(CMD)	(STF)		Iden		Holodeck, Tractor Beam Your [Holo] cards may report aboard.
% Cravic Warship	xlist_voy	cravicwarship	U	HA	128 U	SHIP	NON-ALIGNED	WARSHIP	7	10	9				[Nem,Grey,L][HA][DQ]	(CMD)(STF)	(STF)		Cravic Unit 122		Tractor Beam  Your Cravic Units may report aboard.  --- Attributes all -3 unless Cravic Unit in crew.
% Pralor Warship	xlist_voy	pralorwarship	U	HA	130 U	SHIP	NON-ALIGNED	WARSHIP	7	10	9				[Nem,Grey,R][HA][DQ]	(CMD)(STF)	(STF)		Pralor Unit 6263		Tractor Beam  Your Pralor Units may report aboard.  --- Attributes all -3 unless Pralor Unit in crew.
Baxial	xlist_voy	baxial	U	HA	127 U	SHIP	NON-ALIGNED	TALAXIAN FREIGHTER	7	4	6				[HA][DQ]				Neelix		Tractor Beam May report for free to Neelix's location. --- Has no transporters.
% HOLOSUITE	xlist	holosuite	C	HA	131 C	SITE									[HA]						This site must be placed adjacent to Quark's Bar (or another Holosuite). Has a Holodeck. Holoprogram cards may be played here (limit one; station controller may discard it during their turn). [Holo] Equipment cards and compatible [Holo] personnel may report here, and may be transferred directly to/from owner's ship docked at this station. Terok Nor OR Deep Space 9: Promenade
TANTALUS FIELD	main	tantalusfield	R	MM	1 R	ARTIFACT									[AU]/OS\[MM]						Place on your [MQ] ship here. (Unique.) Once each turn, may discard top card of draw deck to kill a % personnel here OR discard top three to kill a unique personnel here.
ARTILLERY ATTACK	main	artilleryattack	R	MM	3 R	DILEMMA	Planet								MM						Kills X personnel (random selection); immediately probe: *: X = number of * icons on probe card. [Eq]: X = 0 (discard probe card). Otherwise: X = 1.
DENEVAN NEURAL PARASITES	main	denevanneuralparasites	R	MM	5 R	DILEMMA	Planet								MM						Attacks half of Away Team (random selection, round up). You may protect one selected personnel for each phaser, disruptor, or unselected [Def] Borg present; others are killed.
GORN ENCOUNTER	main	gornencounter	U	MM	8 U	DILEMMA	Planet								MM						Attacks personnel with most Leadership (opponent's choice if tie or none). Killed unless printed (CUNNING or STRENGTH) + (number of * icons) > 12. Discard dilemma.
HORTA	main	horta	R	MM	9 R	DILEMMA	Planet								MM						Place on planet. Now and end of every player's turn, kills one of that player's personnel present (random selection). Cure with 2 Leadership, 2 Mindmeld, and 2 Exobiology.
ROYALE CASINO: SLOTS	main	royalecasinoslots	C	MM	12 C	DILEMMA	Planet					-5			[AU][MM]						Show a personnel from hand; if two of its attributes match, win points (if all three, win double points). Otherwise, lose points.
EMERGENCY CONVERSION	main	emergencyconversion	C	MM	7 C	DILEMMA	Space								MM						To get past requires 2 Astrophysics and Transporter Skill.
QUANTUM FISSURE	main	quantumfissure	U	MM	11 U	DILEMMA	Space								MM						To get past requires Astrophysics and Physics. Also, cannot get past if opponent has a ship here with two or more staffing icons that is staffed, undocked, and undamaged.
A FAST SHIP WOULD BE NICE	main	afastshipwouldbenice	R	MM	2 R	DILEMMA	Space/Planet								MM						Kills one personnel (opponent's choice). You may substitute a bodyguard or Guard Drone present OR an empty ship here (moved to opponent's side of spaceline; commandeered).
CHULA: THE GAME	main	chulathegame	U	MM	4 U	DILEMMA	Space/Planet								MM						Unless one personnel present has Greed and Treachery OR Greed and CUNNING>7, crew or Away Team is "stopped" until end of your next turn. Discard dilemma.
